"__mclCluster","interaction","name","selected","shared interaction","shared name","stringdb::coexpression","stringdb::cooccurrence","stringdb::databases","stringdb::experiments","stringdb::fusion","stringdb::interspecies","stringdb::neighborhood","stringdb::score","stringdb::textmining"
,"pp","9606.ENSP00000323421 (pp) 9606.ENSP00000384863","false","pp","9606.ENSP00000323421 (pp) 9606.ENSP00000384863","0.146",,,"0.726",,,,"0.767","0.087"
,"pp","9606.ENSP00000323421 (pp) 9606.ENSP00000363193","false","pp","9606.ENSP00000323421 (pp) 9606.ENSP00000363193","0.147",,,,,,,"0.53","0.473"
,"pp","9606.ENSP00000323421 (pp) 9606.ENSP00000372023","false","pp","9606.ENSP00000323421 (pp) 9606.ENSP00000372023","0.095",,,"0.215",,,,"0.519","0.378"
,"pp","9606.ENSP00000323421 (pp) 9606.ENSP00000427514","false","pp","9606.ENSP00000323421 (pp) 9606.ENSP00000427514",,,,"0.27",,,,"0.536","0.391"
,"pp","9606.ENSP00000323421 (pp) 9606.ENSP00000376276","false","pp","9606.ENSP00000323421 (pp) 9606.ENSP00000376276","0.302",,,,,,,"0.612","0.468"
,"pp","9606.ENSP00000323421 (pp) 9606.ENSP00000352925","false","pp","9606.ENSP00000323421 (pp) 9606.ENSP00000352925","0.451",,,"0.102",,,,"0.571","0.201"
,"pp","9606.ENSP00000323421 (pp) 9606.ENSP00000343741","false","pp","9606.ENSP00000323421 (pp) 9606.ENSP00000343741","0.075",,"0.6","0.316",,,,"0.766","0.188"
,"pp","9606.ENSP00000323421 (pp) 9606.ENSP00000335321","false","pp","9606.ENSP00000323421 (pp) 9606.ENSP00000335321","0.391",,,"0.075",,,,"0.442","0.09"
,"pp","9606.ENSP00000323421 (pp) 9606.ENSP00000367203","false","pp","9606.ENSP00000323421 (pp) 9606.ENSP00000367203","0.083",,,"0.057",,,"0.072","0.445","0.39"
,"pp","9606.ENSP00000323421 (pp) 9606.ENSP00000347232","false","pp","9606.ENSP00000323421 (pp) 9606.ENSP00000347232","0.14",,,"0.328",,,"0.046","0.709","0.535"
,"pp","9606.ENSP00000323588 (pp) 9606.ENSP00000382004","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000382004","0.062",,,"0.27",,,,"0.411","0.21"
,"pp","9606.ENSP00000323421 (pp) 9606.ENSP00000369497","false","pp","9606.ENSP00000323421 (pp) 9606.ENSP00000369497","0.118",,,"0.15",,,,"0.423","0.292"
,"pp","9606.ENSP00000323421 (pp) 9606.ENSP00000370408","false","pp","9606.ENSP00000323421 (pp) 9606.ENSP00000370408",,,,"0.057",,,,"0.469","0.46"
,"pp","9606.ENSP00000323421 (pp) 9606.ENSP00000442788","false","pp","9606.ENSP00000323421 (pp) 9606.ENSP00000442788","0.062",,,,,,,"0.543","0.534"
,"pp","9606.ENSP00000323421 (pp) 9606.ENSP00000405330","false","pp","9606.ENSP00000323421 (pp) 9606.ENSP00000405330",,,"0.6","0.131",,,,"0.68","0.154"
,"pp","9606.ENSP00000323421 (pp) 9606.ENSP00000406046","false","pp","9606.ENSP00000323421 (pp) 9606.ENSP00000406046","0.589",,,"0.149",,,,"0.7","0.213"
,"pp","9606.ENSP00000323588 (pp) 9606.ENSP00000387699","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000387699",,,,"0.183",,,,"0.464","0.371"
,"pp","9606.ENSP00000323588 (pp) 9606.ENSP00000371634","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000371634","0.098",,,"0.27",,,,"0.42","0.191"
"1","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000354558","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000354558",,,,"0.056",,,,"0.401","0.392"
,"pp","9606.ENSP00000323588 (pp) 9606.ENSP00000349723","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000349723",,,,"0.101",,,,"0.502","0.469"
,"pp","9606.ENSP00000323588 (pp) 9606.ENSP00000386884","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000386884",,,,"0.056",,,,"0.631","0.626"
,"pp","9606.ENSP00000323588 (pp) 9606.ENSP00000407586","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000407586",,,,"0.092",,,,"0.546","0.521"
,"pp","9606.ENSP00000323588 (pp) 9606.ENSP00000344456","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000344456",,,"0.6","0.502",,,,"0.996","0.982"
,"pp","9606.ENSP00000323588 (pp) 9606.ENSP00000358404","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000358404","0.107",,,"0.337",,,,"0.463","0.167"
,"pp","9606.ENSP00000323588 (pp) 9606.ENSP00000384018","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000384018",,,,"0.364",,,,"0.477","0.212"
"1","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000410294","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000410294","0.111",,,,,,,"0.551","0.516"
"1","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000339824","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000339824","0.111",,,,,,,"0.439","0.395"
"1","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000418960","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000418960","0.062",,,,,,,"0.4","0.387"
,"pp","9606.ENSP00000323588 (pp) 9606.ENSP00000362608","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000362608",,,"0.9","0.078",,,,"0.906","0.071"
"1","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000335153","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000335153","0.062",,,"0.371",,,,"0.537","0.279"
,"pp","9606.ENSP00000323588 (pp) 9606.ENSP00000437256","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000437256",,,,,,,,"0.513","0.513"
,"pp","9606.ENSP00000323588 (pp) 9606.ENSP00000332973","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000332973",,,,"0.182",,,,"0.643","0.582"
,"pp","9606.ENSP00000323588 (pp) 9606.ENSP00000429084","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000429084",,,,"0.495",,,,"0.523","0.096"
,"pp","9606.ENSP00000323588 (pp) 9606.ENSP00000373700","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000373700","0.083",,,"0.061",,,,"0.42","0.381"
"1","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000327048","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000327048","0.062",,,,,,,"0.488","0.477"
,"pp","9606.ENSP00000323588 (pp) 9606.ENSP00000365858","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000365858",,,,"0.143",,,,"0.495","0.435"
"1","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000390265","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000390265",,,,,,,,"0.414","0.414"
"1","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000338157","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000338157",,,,"0.101",,,,"0.409","0.37"
"1","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000384849","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000384849","0.049",,,,,,,"0.499","0.495"
,"pp","9606.ENSP00000323588 (pp) 9606.ENSP00000363822","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000363822",,,,"0.087",,,,"0.483","0.457"
,"pp","9606.ENSP00000323588 (pp) 9606.ENSP00000360266","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000360266",,,,"0.163",,,,"0.572","0.51"
,"pp","9606.ENSP00000323588 (pp) 9606.ENSP00000384371","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000384371",,,"0.9","0.101",,,,"0.924","0.226"
"1","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000411355","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000411355",,,,"0.056",,,,"0.6","0.594"
"1","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000360609","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000360609","0.052",,,"0.371",,,,"0.441","0.138"
,"pp","9606.ENSP00000323588 (pp) 9606.ENSP00000425979","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000425979","0.062",,,,,,,"0.406","0.393"
"1","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000378414","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000378414","0.062",,,"0.345",,,,"0.543","0.316"
,"pp","9606.ENSP00000323588 (pp) 9606.ENSP00000400142","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000400142",,,,"0.27",,,,"0.472","0.307"
"1","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000385824","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000385824",,,"0.9","0.125",,,,"0.937","0.344"
,"pp","9606.ENSP00000323588 (pp) 9606.ENSP00000332353","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000332353","0.065",,,,,,,"0.538","0.527"
"1","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000395654","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000395654",,,,"0.13",,,,"0.806","0.786"
"1","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000338272","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000338272","0.088",,,,,,,"0.483","0.457"
,"pp","9606.ENSP00000323588 (pp) 9606.ENSP00000331040","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000331040","0.146",,,"0.073",,,,"0.799","0.767"
"1","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000345681","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000345681","0.063",,,"0.143",,,,"0.608","0.552"
,"pp","9606.ENSP00000323588 (pp) 9606.ENSP00000370340","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000370340",,,,"0.364",,,,"0.613","0.416"
"1","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000331327","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000331327",,,,"0.101",,,,"0.438","0.401"
,"pp","9606.ENSP00000323588 (pp) 9606.ENSP00000349508","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000349508","0.062",,,"0.739",,,,"0.871","0.518"
"1","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000362748","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000362748","0.1",,,,,,,"0.593","0.566"
"1","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000361021","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000361021","0.062",,,"0.057",,,,"0.687","0.675"
"1","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000358799","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000358799",,,,"0.27",,,,"0.403","0.216"
,"pp","9606.ENSP00000323588 (pp) 9606.ENSP00000358092","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000358092",,,,"0.078",,,,"0.526","0.507"
"1","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000357283","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000357283",,,,"0.147",,,,"0.41","0.337"
"1","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000362441","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000362441","0.062",,,"0.058",,,,"0.481","0.46"
"1","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000437955","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000437955",,,"0.9","0.147",,,,"0.958","0.557"
"1","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000368880","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000368880",,,"0.9","0.125",,,,"0.94","0.375"
"1","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000352252","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000352252",,,,"0.346",,,,"0.451","0.196"
"1","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000351015","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000351015",,,,,,,,"0.412","0.412"
,"pp","9606.ENSP00000323588 (pp) 9606.ENSP00000346694","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000346694",,,,"0.345",,,,"0.831","0.752"
,"pp","9606.ENSP00000323588 (pp) 9606.ENSP00000364524","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000364524","0.087",,,"0.059",,,,"0.693","0.672"
"1","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000479618","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000479618",,,"0.9","0.057",,,,"0.992","0.927"
"1","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000368632","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000368632","0.063",,,"0.143",,,,"0.646","0.595"
"1","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000380494","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000380494","0.062",,,,,,,"0.717","0.711"
,"pp","9606.ENSP00000323588 (pp) 9606.ENSP00000356953","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000356953",,,,,,,,"0.4","0.401"
,"pp","9606.ENSP00000323588 (pp) 9606.ENSP00000341551","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000341551",,,"0.6","0.139",,,,"0.801","0.469"
,"pp","9606.ENSP00000323588 (pp) 9606.ENSP00000484803","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000484803",,,"0.8","0.125",,,,"0.88","0.371"
"1","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000414516","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000414516",,,,"0.27",,,,"0.486","0.326"
"1","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000338774","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000338774",,,,"0.101",,,,"0.712","0.693"
"1","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000354487","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000354487","0.073",,"0.9","0.345",,,,"0.975","0.65"
,"pp","9606.ENSP00000323588 (pp) 9606.ENSP00000405890","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000405890","0.112",,"0.8",,,,,"0.877","0.365"
,"pp","9606.ENSP00000323588 (pp) 9606.ENSP00000353401","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000353401",,,,"0.664",,,,"0.767","0.335"
"1","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000344546","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000344546","0.064",,,"0.322",,,,"0.44","0.189"
"1","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000427514","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000427514",,,,"0.102",,,,"0.505","0.471"
,"pp","9606.ENSP00000323588 (pp) 9606.ENSP00000350844","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000350844",,,,"0.059",,,,"0.604","0.597"
,"pp","9606.ENSP00000323588 (pp) 9606.ENSP00000437621","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000437621",,,,,,,,"0.476","0.477"
"1","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000393312","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000393312","0.069",,,,,,,"0.588","0.576"
"1","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000366144","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000366144","0.348",,,"0.726",,,,"0.833","0.143"
"1","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000363804","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000363804",,,"0.8","0.101",,,,"0.993","0.966"
,"pp","9606.ENSP00000323588 (pp) 9606.ENSP00000451828","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000451828",,,,"0.329",,,,"0.8","0.713"
,"pp","9606.ENSP00000323588 (pp) 9606.ENSP00000375921","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000375921","0.08",,,"0.059",,,,"0.763","0.749"
"1","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000385036","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000385036","0.062",,,,,,,"0.52","0.51"
"1","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000388940","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000388940",,,,"0.282",,,,"0.508","0.344"
"1","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000367203","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000367203","0.052",,,"0.344",,,,"0.603","0.414"
,"pp","9606.ENSP00000323588 (pp) 9606.ENSP00000362680","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000362680","0.062",,,"0.061",,,,"0.445","0.421"
"1","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000418915","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000418915",,,,"0.059",,,,"0.565","0.557"
"1","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000405330","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000405330",,,,"0.087",,,,"0.568","0.547"
,"pp","9606.ENSP00000323588 (pp) 9606.ENSP00000370408","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000370408",,,,"0.081",,,,"0.784","0.776"
,"pp","9606.ENSP00000323588 (pp) 9606.ENSP00000386759","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000386759",,,,"0.284",,,,"0.427","0.233"
"1","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000442788","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000442788",,,,,,,,"0.483","0.483"
"1","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000346879","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000346879","0.062",,,"0.105",,,,"0.654","0.62"
,"pp","9606.ENSP00000323588 (pp) 9606.ENSP00000351159","false","pp","9606.ENSP00000323588 (pp) 9606.ENSP00000351159",,,,"0.27",,,,"0.421","0.24"
"1","pp","9606.ENSP00000323967 (pp) 9606.ENSP00000378307","false","pp","9606.ENSP00000323967 (pp) 9606.ENSP00000378307","0.201",,"0.8","0.872",,,,"0.996","0.867"
"1","pp","9606.ENSP00000323967 (pp) 9606.ENSP00000395654","false","pp","9606.ENSP00000323967 (pp) 9606.ENSP00000395654","0.178",,"0.9","0.996",,,,"0.999","0.981"
"1","pp","9606.ENSP00000323967 (pp) 9606.ENSP00000405330","false","pp","9606.ENSP00000323967 (pp) 9606.ENSP00000405330",,,,"0.702",,,,"0.846","0.506"
,"pp","9606.ENSP00000323967 (pp) 9606.ENSP00000349508","false","pp","9606.ENSP00000323967 (pp) 9606.ENSP00000349508","0.137",,,"0.596",,,,"0.759","0.367"
,"pp","9606.ENSP00000323967 (pp) 9606.ENSP00000370343","false","pp","9606.ENSP00000323967 (pp) 9606.ENSP00000370343",,,"0.9",,,,,"0.9","0.047"
"1","pp","9606.ENSP00000323967 (pp) 9606.ENSP00000335044","false","pp","9606.ENSP00000323967 (pp) 9606.ENSP00000335044","0.15",,"0.8","0.885",,,,"0.997","0.885"
"1","pp","9606.ENSP00000323967 (pp) 9606.ENSP00000399888","false","pp","9606.ENSP00000323967 (pp) 9606.ENSP00000399888","0.11",,,,,,,"0.569","0.536"
,"pp","9606.ENSP00000323967 (pp) 9606.ENSP00000468263","false","pp","9606.ENSP00000323967 (pp) 9606.ENSP00000468263",,,,,,,,"0.429","0.429"
,"pp","9606.ENSP00000323967 (pp) 9606.ENSP00000415151","false","pp","9606.ENSP00000323967 (pp) 9606.ENSP00000415151","0.086",,"0.6",,,,,"0.618",
"1","pp","9606.ENSP00000323967 (pp) 9606.ENSP00000378414","false","pp","9606.ENSP00000323967 (pp) 9606.ENSP00000378414","0.185",,"0.9","0.986",,,,"0.999","0.927"
"1","pp","9606.ENSP00000323967 (pp) 9606.ENSP00000333012","false","pp","9606.ENSP00000323967 (pp) 9606.ENSP00000333012","0.145",,"0.36","0.873",,,,"0.958","0.469"
,"pp","9606.ENSP00000323967 (pp) 9606.ENSP00000360266","false","pp","9606.ENSP00000323967 (pp) 9606.ENSP00000360266",,,"0.9","0.149",,,,"0.916","0.097"
,"pp","9606.ENSP00000323967 (pp) 9606.ENSP00000363822","false","pp","9606.ENSP00000323967 (pp) 9606.ENSP00000363822",,,,"0.659",,,,"0.844","0.56"
"1","pp","9606.ENSP00000323967 (pp) 9606.ENSP00000414516","false","pp","9606.ENSP00000323967 (pp) 9606.ENSP00000414516","0.164",,"0.9","0.87",,,,"0.995","0.609"
"1","pp","9606.ENSP00000323967 (pp) 9606.ENSP00000344546","false","pp","9606.ENSP00000323967 (pp) 9606.ENSP00000344546","0.073",,"0.9","0.921",,,,"0.997","0.743"
"1","pp","9606.ENSP00000323967 (pp) 9606.ENSP00000338774","false","pp","9606.ENSP00000323967 (pp) 9606.ENSP00000338774",,,,"0.056",,,,"0.43","0.421"
"1","pp","9606.ENSP00000323967 (pp) 9606.ENSP00000385216","false","pp","9606.ENSP00000323967 (pp) 9606.ENSP00000385216",,,,"0.696",,,,"0.765","0.259"
"1","pp","9606.ENSP00000323967 (pp) 9606.ENSP00000445868","false","pp","9606.ENSP00000323967 (pp) 9606.ENSP00000445868",,,,"0.742",,,,"0.869","0.515"
,"pp","9606.ENSP00000323967 (pp) 9606.ENSP00000344666","false","pp","9606.ENSP00000323967 (pp) 9606.ENSP00000344666","0.049",,,,,,,"0.461","0.457"
,"pp","9606.ENSP00000324804 (pp) 9606.ENSP00000381185","false","pp","9606.ENSP00000324804 (pp) 9606.ENSP00000381185",,,"0.6",,,,,"0.6",
"1","pp","9606.ENSP00000323967 (pp) 9606.ENSP00000362441","false","pp","9606.ENSP00000323967 (pp) 9606.ENSP00000362441","0.082",,,"0.246",,,,"0.435","0.25"
"1","pp","9606.ENSP00000323967 (pp) 9606.ENSP00000351015","false","pp","9606.ENSP00000323967 (pp) 9606.ENSP00000351015",,,"0.9",,,,,"0.919","0.229"
,"pp","9606.ENSP00000324804 (pp) 9606.ENSP00000376475","false","pp","9606.ENSP00000324804 (pp) 9606.ENSP00000376475","0.063",,,,,,,"0.499","0.487"
,"pp","9606.ENSP00000324804 (pp) 9606.ENSP00000362680","false","pp","9606.ENSP00000324804 (pp) 9606.ENSP00000362680","0.063",,"0.9",,,,,"0.919","0.211"
,"pp","9606.ENSP00000324804 (pp) 9606.ENSP00000392147","false","pp","9606.ENSP00000324804 (pp) 9606.ENSP00000392147","0.084",,,"0.247",,,,"0.937","0.917"
,"pp","9606.ENSP00000324804 (pp) 9606.ENSP00000451828","false","pp","9606.ENSP00000324804 (pp) 9606.ENSP00000451828","0.141",,"0.9","0.487",,,,"0.993","0.869"
,"pp","9606.ENSP00000324804 (pp) 9606.ENSP00000405330","false","pp","9606.ENSP00000324804 (pp) 9606.ENSP00000405330",,,,"0.346",,,,"0.458","0.205"
,"pp","9606.ENSP00000324804 (pp) 9606.ENSP00000380150","false","pp","9606.ENSP00000324804 (pp) 9606.ENSP00000380150","0.062",,,"0.27",,,,"0.686","0.579"
,"pp","9606.ENSP00000324804 (pp) 9606.ENSP00000357283","false","pp","9606.ENSP00000324804 (pp) 9606.ENSP00000357283","0.053",,"0.65",,,,,"0.659","0.056"
,"pp","9606.ENSP00000324804 (pp) 9606.ENSP00000346088","false","pp","9606.ENSP00000324804 (pp) 9606.ENSP00000346088","0.106",,,,,,,"0.444","0.404"
,"pp","9606.ENSP00000324804 (pp) 9606.ENSP00000375892","false","pp","9606.ENSP00000324804 (pp) 9606.ENSP00000375892","0.088",,"0.9",,,,,"0.933","0.331"
,"pp","9606.ENSP00000324804 (pp) 9606.ENSP00000337825","false","pp","9606.ENSP00000324804 (pp) 9606.ENSP00000337825","0.08",,"0.9",,,,,"0.906","0.068"
,"pp","9606.ENSP00000324804 (pp) 9606.ENSP00000329117","false","pp","9606.ENSP00000324804 (pp) 9606.ENSP00000329117","0.062",,"0.6",,,,,"0.612","0.049"
,"pp","9606.ENSP00000324804 (pp) 9606.ENSP00000372023","false","pp","9606.ENSP00000324804 (pp) 9606.ENSP00000372023","0.062",,,"0.362",,,,"0.651","0.465"
,"pp","9606.ENSP00000324804 (pp) 9606.ENSP00000384863","false","pp","9606.ENSP00000324804 (pp) 9606.ENSP00000384863","0.329",,,"0.148",,,,"0.529","0.243"
,"pp","9606.ENSP00000324804 (pp) 9606.ENSP00000377001","false","pp","9606.ENSP00000324804 (pp) 9606.ENSP00000377001","0.065",,,"0.075",,,,"0.493","0.462"
,"pp","9606.ENSP00000324804 (pp) 9606.ENSP00000398880","false","pp","9606.ENSP00000324804 (pp) 9606.ENSP00000398880","0.045",,,"0.106",,,,"0.527","0.491"
,"pp","9606.ENSP00000324804 (pp) 9606.ENSP00000361021","false","pp","9606.ENSP00000324804 (pp) 9606.ENSP00000361021","0.062",,,"0.13",,,,"0.575","0.521"
,"pp","9606.ENSP00000324804 (pp) 9606.ENSP00000438993","false","pp","9606.ENSP00000324804 (pp) 9606.ENSP00000438993",,,,"0.624",,,,"0.624",
,"pp","9606.ENSP00000324804 (pp) 9606.ENSP00000385824","false","pp","9606.ENSP00000324804 (pp) 9606.ENSP00000385824",,,,"0.486",,,,"0.497","0.063"
,"pp","9606.ENSP00000324804 (pp) 9606.ENSP00000445306","false","pp","9606.ENSP00000324804 (pp) 9606.ENSP00000445306","0.301",,,"0.272",,,,"0.469",
,"pp","9606.ENSP00000324804 (pp) 9606.ENSP00000340944","false","pp","9606.ENSP00000324804 (pp) 9606.ENSP00000340944","0.085",,"0.9","0.056",,,,"0.915","0.142"
,"pp","9606.ENSP00000324804 (pp) 9606.ENSP00000358548","false","pp","9606.ENSP00000324804 (pp) 9606.ENSP00000358548","0.064",,"0.9","0.057",,,,"0.904",
,"pp","9606.ENSP00000324804 (pp) 9606.ENSP00000351905","false","pp","9606.ENSP00000324804 (pp) 9606.ENSP00000351905","0.062",,"0.8",,,,,"0.831","0.173"
,"pp","9606.ENSP00000324804 (pp) 9606.ENSP00000419465","false","pp","9606.ENSP00000324804 (pp) 9606.ENSP00000419465","0.064",,"0.6",,,,,"0.612","0.047"
,"pp","9606.ENSP00000324804 (pp) 9606.ENSP00000349508","false","pp","9606.ENSP00000324804 (pp) 9606.ENSP00000349508","0.128",,,"0.059",,,,"0.466","0.402"
,"pp","9606.ENSP00000324804 (pp) 9606.ENSP00000407586","false","pp","9606.ENSP00000324804 (pp) 9606.ENSP00000407586","0.064",,"0.9","0.057",,,,"0.952","0.522"
